S_No,Year,Month,Week,Merchant_ID,Product_ID,Country,Sales
1241,2013,8,35,ar000053,1,Argentina,29925
1242,2013,8,35,ar000056,1,Argentina,0
1243,2013,8,35,ar000058,1,Argentina,9450
1244,2013,8,35,ar000059,1,Argentina,795375
1245,2013,8,35,ar000063,1,Argentina,307125
1246,2013,8,35,ar000064,1,Argentina,1575000
1247,2013,8,35,ar000065,1,Argentina,315000
1248,2013,8,35,ar000066,1,Argentina,3150
1249,2013,8,35,ar000068,1,Argentina,75600
1250,2013,8,35,ar000069,1,Argentina,236250
1251,2013,8,35,ar000070,1,Argentina,0
1252,2013,8,35,ar000079,1,Argentina,20475
1253,2013,8,35,ar0000100,1,Argentina,89775
1254,2013,8,35,ar0000102,1,Argentina,7875
1255,2013,8,35,ar0000106,1,Argentina,137025
1256,2013,9,36,ar00001,1,Argentina,157500
1257,2013,9,36,ar00007,1,Argentina,39375
1258,2013,9,36,ar00008,1,Argentina,173250
1259,2013,9,36,ar000012,1,Argentina,378000
1260,2013,9,36,ar000014,1,Argentina,22050
1261,2013,9,36,ar000015,1,Argentina,3150
1262,2013,9,36,ar000016,1,Argentina,12600
1263,2013,9,36,ar000021,1,Argentina,1575
1264,2013,9,36,ar000023,1,Argentina,47250
1265,2013,9,36,ar000028,1,Argentina,472500
1266,2013,9,36,ar000034,1,Argentina,3150
1267,2013,9,36,ar000039,1,Argentina,56700
1268,2013,9,36,ar000040,1,Argentina,12600
1269,2013,9,36,ar000043,1,Argentina,726075
1270,2013,9,36,ar000044,1,Argentina,286650
1271,2013,9,36,ar000051,1,Argentina,1575
1272,2013,9,36,ar000052,1,Argentina,300825
1273,2013,9,36,ar000053,1,Argentina,47250
1274,2013,9,36,ar000055,1,Argentina,42525
1275,2013,9,36,ar000058,1,Argentina,7875
1276,2013,9,36,ar000059,1,Argentina,236250
1277,2013,9,36,ar000060,1,Argentina,236250
1278,2013,9,36,ar000063,1,Argentina,228375
1279,2013,9,36,ar000064,1,Argentina,1307250
1280,2013,9,36,ar000065,1,Argentina,787500
1281,2013,9,36,ar000068,1,Argentina,56700
1282,2013,9,36,ar000069,1,Argentina,236250
1283,2013,9,36,ar000070,1,Argentina,0
1284,2013,9,36,ar000075,1,Argentina,508725
1285,2013,9,36,ar000079,1,Argentina,58275
1286,2013,9,36,ar0000100,1,Argentina,59850
1287,2013,9,36,ar0000102,1,Argentina,3150
1288,2013,9,36,ar0000106,1,Argentina,1575
1289,2013,9,37,ar00001,1,Argentina,157500
1290,2013,9,37,ar00002,1,Argentina,1575000
1291,2013,9,37,ar00003,1,Argentina,78750
1292,2013,9,37,ar00008,1,Argentina,220500
1293,2013,9,37,ar000011,1,Argentina,472500
1294,2013,9,37,ar000012,1,Argentina,415800
1295,2013,9,37,ar000023,1,Argentina,47250
1296,2013,9,37,ar000026,1,Argentina,157500
1297,2013,9,37,ar000028,1,Argentina,315000
1298,2013,9,37,ar000036,1,Argentina,4725
1299,2013,9,37,ar000037,1,Argentina,18900
1300,2013,9,37,ar000038,1,Argentina,340200
1301,2013,9,37,ar000039,1,Argentina,26775
1302,2013,9,37,ar000040,1,Argentina,315000
1303,2013,9,37,ar000041,1,Argentina,4725
1304,2013,9,37,ar000042,1,Argentina,75600
1305,2013,9,37,ar000043,1,Argentina,612675
1306,2013,9,37,ar000044,1,Argentina,107100
1307,2013,9,37,ar000048,1,Argentina,196875
1308,2013,9,37,ar000051,1,Argentina,4725
1309,2013,9,37,ar000052,1,Argentina,441000
1310,2013,9,37,ar000053,1,Argentina,50400
1311,2013,9,37,ar000059,1,Argentina,787500
1312,2013,9,37,ar000063,1,Argentina,155925
1313,2013,9,37,ar000064,1,Argentina,2614500
1314,2013,9,37,ar000066,1,Argentina,7875
1315,2013,9,37,ar000068,1,Argentina,94500
1316,2013,9,37,ar000070,1,Argentina,0
1317,2013,9,37,ar000075,1,Argentina,363825
1318,2013,9,37,ar000079,1,Argentina,4725
1319,2013,9,37,ar0000100,1,Argentina,63000
1320,2013,9,38,ar00001,1,Argentina,157500
1321,2013,9,38,ar00002,1,Argentina,630000
1322,2013,9,38,ar00004,1,Argentina,23625
1323,2013,9,38,ar00008,1,Argentina,283500
1324,2013,9,38,ar000012,1,Argentina,453600
1325,2013,9,38,ar000015,1,Argentina,4725
1326,2013,9,38,ar000016,1,Argentina,11025
1327,2013,9,38,ar000018,1,Argentina,91350
1328,2013,9,38,ar000021,1,Argentina,1575
1329,2013,9,38,ar000023,1,Argentina,126000
1330,2013,9,38,ar000024,1,Argentina,0
1331,2013,9,38,ar000028,1,Argentina,535500
1332,2013,9,38,ar000034,1,Argentina,70875
1333,2013,9,38,ar000037,1,Argentina,28350
1334,2013,9,38,ar000038,1,Argentina,340200
1335,2013,9,38,ar000039,1,Argentina,102375
1336,2013,9,38,ar000040,1,Argentina,157500
1337,2013,9,38,ar000041,1,Argentina,29925
1338,2013,9,38,ar000043,1,Argentina,1477350
1339,2013,9,38,ar000044,1,Argentina,141750
1340,2013,9,38,ar000051,1,Argentina,3150
1341,2013,9,38,ar000052,1,Argentina,582750
1342,2013,9,38,ar000053,1,Argentina,140175
1343,2013,9,38,ar000054,1,Argentina,1575
1344,2013,9,38,ar000056,1,Argentina,0
1345,2013,9,38,ar000057,1,Argentina,3150
1346,2013,9,38,ar000058,1,Argentina,6300
1347,2013,9,38,ar000059,1,Argentina,945000
1348,2013,9,38,ar000060,1,Argentina,189000
1349,2013,9,38,ar000063,1,Argentina,574875
1350,2013,9,38,ar000064,1,Argentina,2795625
1351,2013,9,38,ar000065,1,Argentina,630000
1352,2013,9,38,ar000066,1,Argentina,3150
1353,2013,9,38,ar000068,1,Argentina,94500
1354,2013,9,38,ar000069,1,Argentina,196875
1355,2013,9,38,ar000070,1,Argentina,0
1356,2013,9,38,ar000075,1,Argentina,299250
1357,2013,9,38,ar000079,1,Argentina,37800
1358,2013,9,38,ar0000100,1,Argentina,81900
1359,2013,9,38,ar0000106,1,Argentina,45675
1360,2013,9,39,ar00001,1,Argentina,78750
1361,2013,9,39,ar00002,1,Argentina,787500
1362,2013,9,39,ar00007,1,Argentina,39375
1363,2013,9,39,ar00008,1,Argentina,126000
1364,2013,9,39,ar000011,1,Argentina,472500
1365,2013,9,39,ar000012,1,Argentina,907200
1366,2013,9,39,ar000014,1,Argentina,4725
1367,2013,9,39,ar000015,1,Argentina,3150
1368,2013,9,39,ar000016,1,Argentina,12600
1369,2013,9,39,ar000019,1,Argentina,94500
1370,2013,9,39,ar000021,1,Argentina,1575
1371,2013,9,39,ar000023,1,Argentina,78750
1372,2013,9,39,ar000028,1,Argentina,630000
1373,2013,9,39,ar000034,1,Argentina,9450
1374,2013,9,39,ar000038,1,Argentina,226800
1375,2013,9,39,ar000040,1,Argentina,130725
1376,2013,9,39,ar000042,1,Argentina,37800
1377,2013,9,39,ar000044,1,Argentina,50400
1378,2013,9,39,ar000048,1,Argentina,157500
1379,2013,9,39,ar000051,1,Argentina,3150
1380,2013,9,39,ar000052,1,Argentina,1200150
1381,2013,9,39,ar000054,1,Argentina,1575
1382,2013,9,39,ar000055,1,Argentina,4725
1383,2013,9,39,ar000058,1,Argentina,12600
1384,2013,9,39,ar000059,1,Argentina,630000
1385,2013,9,39,ar000063,1,Argentina,633150
1386,2013,9,39,ar000064,1,Argentina,2961000
1387,2013,9,39,ar000065,1,Argentina,787500
1388,2013,9,39,ar000068,1,Argentina,189000
1389,2013,9,39,ar000069,1,Argentina,236250
1390,2013,9,39,ar000070,1,Argentina,0
1391,2013,9,39,ar000075,1,Argentina,206325
1392,2013,9,39,ar000079,1,Argentina,56700
1393,2013,9,39,ar0000100,1,Argentina,89775
1394,2013,9,39,ar0000102,1,Argentina,3150
1395,2013,9,39,ar0000105,1,Argentina,1575
1396,2013,9,39,ar0000106,1,Argentina,31500
1397,2013,9,40,ar000070,1,Argentina,0
1398,2013,10,40,ar00001,1,Argentina,157500
1399,2013,10,40,ar00002,1,Argentina,787500
1400,2013,10,40,ar00003,1,Argentina,70875
1401,2013,10,40,ar00004,1,Argentina,31500
1402,2013,10,40,ar00007,1,Argentina,23625
1403,2013,10,40,ar00008,1,Argentina,204750
1404,2013,10,40,ar000010,1,Argentina,0
1405,2013,10,40,ar000011,1,Argentina,472500
1406,2013,10,40,ar000014,1,Argentina,25200
1407,2013,10,40,ar000016,1,Argentina,14175
1408,2013,10,40,ar000023,1,Argentina,47250
1409,2013,10,40,ar000028,1,Argentina,393750
1410,2013,10,40,ar000034,1,Argentina,1575
1411,2013,10,40,ar000037,1,Argentina,18900
1412,2013,10,40,ar000038,1,Argentina,567000
1413,2013,10,40,ar000039,1,Argentina,63000
1414,2013,10,40,ar000040,1,Argentina,354375
1415,2013,10,40,ar000041,1,Argentina,4725
1416,2013,10,40,ar000043,1,Argentina,1855350
1417,2013,10,40,ar000044,1,Argentina,157500
1418,2013,10,40,ar000051,1,Argentina,12600
1419,2013,10,40,ar000052,1,Argentina,395325
1420,2013,10,40,ar000053,1,Argentina,48825
1421,2013,10,40,ar000055,1,Argentina,37800
1422,2013,10,40,ar000056,1,Argentina,0
1423,2013,10,40,ar000058,1,Argentina,18900
1424,2013,10,40,ar000059,1,Argentina,787500
1425,2013,10,40,ar000060,1,Argentina,189000
1426,2013,10,40,ar000063,1,Argentina,0
1427,2013,10,40,ar000064,1,Argentina,1386000
1428,2013,10,40,ar000065,1,Argentina,236250
1429,2013,10,40,ar000066,1,Argentina,1575
1430,2013,10,40,ar000068,1,Argentina,56700
1431,2013,10,40,ar000069,1,Argentina,275625
1432,2013,10,40,ar000070,1,Argentina,0
1433,2013,10,40,ar000079,1,Argentina,28350
1434,2013,10,40,ar0000100,1,Argentina,80325
1435,2013,10,40,ar0000102,1,Argentina,7875
1436,2013,10,40,ar0000106,1,Argentina,78750
1437,2013,10,40,ar0000108,1,Argentina,15750
1438,2013,10,41,ar00001,1,Argentina,157500
1439,2013,10,41,ar00002,1,Argentina,787500
1440,2013,10,41,ar00003,1,Argentina,72450
1441,2013,10,41,ar00007,1,Argentina,23625
1442,2013,10,41,ar00008,1,Argentina,157500
1443,2013,10,41,ar000011,1,Argentina,472500
1444,2013,10,41,ar000012,1,Argentina,831600
1445,2013,10,41,ar000015,1,Argentina,1575
1446,2013,10,41,ar000016,1,Argentina,14175
1447,2013,10,41,ar000023,1,Argentina,78750
1448,2013,10,41,ar000028,1,Argentina,315000
1449,2013,10,41,ar000032,1,Argentina,15750
1450,2013,10,41,ar000034,1,Argentina,81900
1451,2013,10,41,ar000037,1,Argentina,37800
1452,2013,10,41,ar000038,1,Argentina,623700
1453,2013,10,41,ar000039,1,Argentina,44100
1454,2013,10,41,ar000040,1,Argentina,97650
1455,2013,10,41,ar000041,1,Argentina,11025
1456,2013,10,41,ar000042,1,Argentina,75600
1457,2013,10,41,ar000043,1,Argentina,574875
1458,2013,10,41,ar000044,1,Argentina,160650
1459,2013,10,41,ar000051,1,Argentina,12600
1460,2013,10,41,ar000052,1,Argentina,80325
1461,2013,10,41,ar000053,1,Argentina,36225
1462,2013,10,41,ar000056,1,Argentina,0
1463,2013,10,41,ar000058,1,Argentina,6300
1464,2013,10,41,ar000059,1,Argentina,787500
1465,2013,10,41,ar000063,1,Argentina,787500
1466,2013,10,41,ar000064,1,Argentina,2724750
1467,2013,10,41,ar000065,1,Argentina,787500
1468,2013,10,41,ar000068,1,Argentina,56700
1469,2013,10,41,ar000069,1,Argentina,236250
1470,2013,10,41,ar000070,1,Argentina,0
1471,2013,10,41,ar000075,1,Argentina,609525
1472,2013,10,41,ar0000100,1,Argentina,108675
1473,2013,10,41,ar0000106,1,Argentina,37800
1474,2013,10,42,ar00001,1,Argentina,157500
1475,2013,10,42,ar00002,1,Argentina,315000
1476,2013,10,42,ar00007,1,Argentina,39375
1477,2013,10,42,ar00008,1,Argentina,236250
1478,2013,10,42,ar000012,1,Argentina,491400
1479,2013,10,42,ar000015,1,Argentina,23625
1480,2013,10,42,ar000016,1,Argentina,7875
1481,2013,10,42,ar000018,1,Argentina,100800
1482,2013,10,42,ar000023,1,Argentina,78750
1483,2013,10,42,ar000034,1,Argentina,14175
1484,2013,10,42,ar000038,1,Argentina,170100
1485,2013,10,42,ar000039,1,Argentina,33075
1486,2013,10,42,ar000040,1,Argentina,196875
1487,2013,10,42,ar000041,1,Argentina,6300
1488,2013,10,42,ar000044,1,Argentina,40950
1489,2013,10,42,ar000053,1,Argentina,63000
1490,2013,10,42,ar000058,1,Argentina,4725
1491,2013,10,42,ar000059,1,Argentina,551250
1492,2013,10,42,ar000060,1,Argentina,189000
1493,2013,10,42,ar000064,1,Argentina,2362500
1494,2013,10,42,ar000066,1,Argentina,4725
1495,2013,10,42,ar000068,1,Argentina,56700
1496,2013,10,42,ar000069,1,Argentina,196875
1497,2013,10,42,ar000070,1,Argentina,0
1498,2013,10,42,ar000075,1,Argentina,252000
1499,2013,10,42,ar000079,1,Argentina,28350
1500,2013,10,42,ar0000100,1,Argentina,75600
1501,2013,10,42,ar0000101,1,Argentina,3150
1502,2013,10,42,ar0000102,1,Argentina,14175
1503,2013,10,43,ar00001,1,Argentina,157500
1504,2013,10,43,ar00002,1,Argentina,641025
1505,2013,10,43,ar00007,1,Argentina,39375
1506,2013,10,43,ar00008,1,Argentina,157500
1507,2013,10,43,ar000010,1,Argentina,0
1508,2013,10,43,ar000014,1,Argentina,12600
1509,2013,10,43,ar000015,1,Argentina,14175
1510,2013,10,43,ar000016,1,Argentina,14175
1511,2013,10,43,ar000021,1,Argentina,1575
1512,2013,10,43,ar000023,1,Argentina,78750
1513,2013,10,43,ar000028,1,Argentina,945000
1514,2013,10,43,ar000034,1,Argentina,94500
1515,2013,10,43,ar000037,1,Argentina,94500
1516,2013,10,43,ar000038,1,Argentina,113400
1517,2013,10,43,ar000039,1,Argentina,63000
1518,2013,10,43,ar000041,1,Argentina,31500
1519,2013,10,43,ar000043,1,Argentina,1156050
1520,2013,10,43,ar000048,1,Argentina,0
1521,2013,10,43,ar000051,1,Argentina,3150
1522,2013,10,43,ar000052,1,Argentina,767025
1523,2013,10,43,ar000053,1,Argentina,61425
1524,2013,10,43,ar000055,1,Argentina,4725
1525,2013,10,43,ar000058,1,Argentina,4725
1526,2013,10,43,ar000059,1,Argentina,866250
1527,2013,10,43,ar000060,1,Argentina,94500
1528,2013,10,43,ar000063,1,Argentina,253575
1529,2013,10,43,ar000064,1,Argentina,2520000
1530,2013,10,43,ar000065,1,Argentina,945000
1531,2013,10,43,ar000066,1,Argentina,4725
1532,2013,10,43,ar000068,1,Argentina,151200
1533,2013,10,43,ar000069,1,Argentina,354375
1534,2013,10,43,ar000070,1,Argentina,0
1535,2013,10,43,ar000075,1,Argentina,285075
1536,2013,10,43,ar000079,1,Argentina,14175
1537,2013,10,43,ar0000100,1,Argentina,110250
1538,2013,10,43,ar0000105,1,Argentina,1575
1539,2013,10,44,ar00001,1,Argentina,157500
1540,2013,10,44,ar00004,1,Argentina,15750
1541,2013,10,44,ar00008,1,Argentina,173250
1542,2013,10,44,ar000011,1,Argentina,472500
1543,2013,10,44,ar000012,1,Argentina,945000
1544,2013,10,44,ar000013,1,Argentina,3150
1545,2013,10,44,ar000015,1,Argentina,4725
1546,2013,10,44,ar000019,1,Argentina,94500
1547,2013,10,44,ar000021,1,Argentina,3150
1548,2013,10,44,ar000023,1,Argentina,78750
1549,2013,10,44,ar000028,1,Argentina,315000
1550,2013,10,44,ar000038,1,Argentina,510300
1551,2013,10,44,ar000039,1,Argentina,63000
1552,2013,10,44,ar000040,1,Argentina,294525
1553,2013,10,44,ar000041,1,Argentina,23625
1554,2013,10,44,ar000042,1,Argentina,75600
1555,2013,10,44,ar000043,1,Argentina,817425
1556,2013,10,44,ar000051,1,Argentina,14175
1557,2013,10,44,ar000055,1,Argentina,9450
1558,2013,10,44,ar000059,1,Argentina,945000
1559,2013,10,44,ar000063,1,Argentina,450450
1560,2013,10,44,ar000064,1,Argentina,2362500
1561,2013,10,44,ar000065,1,Argentina,472500
1562,2013,10,44,ar000068,1,Argentina,75600
1563,2013,10,44,ar000069,1,Argentina,196875
1564,2013,10,44,ar000070,1,Argentina,0
1565,2013,10,44,ar000075,1,Argentina,237825
1566,2013,11,44,ar00002,1,Argentina,472500
1567,2013,11,44,ar00003,1,Argentina,31500
1568,2013,11,44,ar000016,1,Argentina,18900
1569,2013,11,44,ar000028,1,Argentina,315000
1570,2013,11,44,ar000034,1,Argentina,86625
1571,2013,11,44,ar000044,1,Argentina,242550
1572,2013,11,44,ar000052,1,Argentina,532350
1573,2013,11,44,ar000053,1,Argentina,56700
1574,2013,11,44,ar000079,1,Argentina,107100
1575,2013,11,44,ar0000100,1,Argentina,80325
1576,2013,11,44,ar0000106,1,Argentina,59850
1577,2013,11,45,ar00001,1,Argentina,157500
1578,2013,11,45,ar00002,1,Argentina,787500
1579,2013,11,45,ar00003,1,Argentina,86625
1580,2013,11,45,ar00004,1,Argentina,31500
1581,2013,11,45,ar00007,1,Argentina,78750
1582,2013,11,45,ar00008,1,Argentina,236250
1583,2013,11,45,ar000011,1,Argentina,472500
1584,2013,11,45,ar000012,1,Argentina,453600
1585,2013,11,45,ar000015,1,Argentina,9450
1586,2013,11,45,ar000016,1,Argentina,7875
1587,2013,11,45,ar000021,1,Argentina,3150
1588,2013,11,45,ar000023,1,Argentina,78750
1589,2013,11,45,ar000028,1,Argentina,315000
1590,2013,11,45,ar000032,1,Argentina,12600
1591,2013,11,45,ar000034,1,Argentina,3150
1592,2013,11,45,ar000038,1,Argentina,453600
1593,2013,11,45,ar000039,1,Argentina,64575
1594,2013,11,45,ar000040,1,Argentina,354375
1595,2013,11,45,ar000041,1,Argentina,69300
1596,2013,11,45,ar000043,1,Argentina,431550
1597,2013,11,45,ar000044,1,Argentina,91350
1598,2013,11,45,ar000051,1,Argentina,4725
1599,2013,11,45,ar000052,1,Argentina,442575
1600,2013,11,45,ar000053,1,Argentina,74025
1601,2013,11,45,ar000054,1,Argentina,1575
1602,2013,11,45,ar000055,1,Argentina,18900
1603,2013,11,45,ar000058,1,Argentina,34650
1604,2013,11,45,ar000059,1,Argentina,945000
1605,2013,11,45,ar000060,1,Argentina,283500
1606,2013,11,45,ar000063,1,Argentina,228375
1607,2013,11,45,ar000064,1,Argentina,4095000
1608,2013,11,45,ar000065,1,Argentina,472500
1609,2013,11,45,ar000066,1,Argentina,3150
1610,2013,11,45,ar000068,1,Argentina,132300
1611,2013,11,45,ar000069,1,Argentina,354375
1612,2013,11,45,ar000070,1,Argentina,0
1613,2013,11,45,ar000075,1,Argentina,337050
1614,2013,11,45,ar000079,1,Argentina,14175
1615,2013,11,45,ar0000100,1,Argentina,47250
1616,2013,11,45,ar0000106,1,Argentina,63000
1617,2013,11,45,ar0000108,1,Argentina,15750
1618,2013,11,46,ar00001,1,Argentina,157500
1619,2013,11,46,ar00002,1,Argentina,945000
1620,2013,11,46,ar00003,1,Argentina,78750
1621,2013,11,46,ar00008,1,Argentina,378000
1622,2013,11,46,ar000011,1,Argentina,472500
1623,2013,11,46,ar000012,1,Argentina,415800
1624,2013,11,46,ar000014,1,Argentina,9450
1625,2013,11,46,ar000015,1,Argentina,6300
1626,2013,11,46,ar000016,1,Argentina,6300
1627,2013,11,46,ar000018,1,Argentina,102375
1628,2013,11,46,ar000021,1,Argentina,4725
1629,2013,11,46,ar000023,1,Argentina,94500
1630,2013,11,46,ar000028,1,Argentina,315000
1631,2013,11,46,ar000034,1,Argentina,88200
1632,2013,11,46,ar000038,1,Argentina,510300
1633,2013,11,46,ar000040,1,Argentina,203175
1634,2013,11,46,ar000041,1,Argentina,15750
1635,2013,11,46,ar000043,1,Argentina,45675
1636,2013,11,46,ar000044,1,Argentina,217350
1637,2013,11,46,ar000052,1,Argentina,444150
1638,2013,11,46,ar000053,1,Argentina,85050
1639,2013,11,46,ar000059,1,Argentina,945000
1640,2013,11,46,ar000063,1,Argentina,596925
1641,2013,11,46,ar000064,1,Argentina,3150000
1642,2013,11,46,ar000065,1,Argentina,630000
1643,2013,11,46,ar000066,1,Argentina,1575
1644,2013,11,46,ar000068,1,Argentina,56700
1645,2013,11,46,ar000069,1,Argentina,196875
1646,2013,11,46,ar000070,1,Argentina,0
1647,2013,11,46,ar000075,1,Argentina,280350
1648,2013,11,46,ar000079,1,Argentina,17325
1649,2013,11,46,ar0000100,1,Argentina,23625
1650,2013,11,46,ar0000106,1,Argentina,157500
1651,2013,11,47,ar00001,1,Argentina,157500
1652,2013,11,47,ar00002,1,Argentina,787500
1653,2013,11,47,ar00007,1,Argentina,47250
1654,2013,11,47,ar00008,1,Argentina,259875
1655,2013,11,47,ar000010,1,Argentina,0
1656,2013,11,47,ar000012,1,Argentina,1263150
1657,2013,11,47,ar000014,1,Argentina,17325
1658,2013,11,47,ar000015,1,Argentina,9450
1659,2013,11,47,ar000016,1,Argentina,7875
1660,2013,11,47,ar000021,1,Argentina,1575
1661,2013,11,47,ar000028,1,Argentina,315000
1662,2013,11,47,ar000034,1,Argentina,74025
1663,2013,11,47,ar000036,1,Argentina,0
1664,2013,11,47,ar000038,1,Argentina,737100
1665,2013,11,47,ar000039,1,Argentina,89775
1666,2013,11,47,ar000040,1,Argentina,329175
1667,2013,11,47,ar000043,1,Argentina,89775
1668,2013,11,47,ar000044,1,Argentina,129150
1669,2013,11,47,ar000051,1,Argentina,18900
1670,2013,11,47,ar000052,1,Argentina,406350
1671,2013,11,47,ar000053,1,Argentina,33075
1672,2013,11,47,ar000055,1,Argentina,9450
1673,2013,11,47,ar000059,1,Argentina,945000
1674,2013,11,47,ar000060,1,Argentina,157500
1675,2013,11,47,ar000063,1,Argentina,270900
1676,2013,11,47,ar000064,1,Argentina,2992500
1677,2013,11,47,ar000065,1,Argentina,630000
1678,2013,11,47,ar000069,1,Argentina,236250
1679,2013,11,47,ar000070,1,Argentina,0
1680,2013,11,47,ar000075,1,Argentina,492975
1681,2013,11,47,ar000079,1,Argentina,55125
1682,2013,11,47,ar0000100,1,Argentina,83475
1683,2013,11,47,ar0000105,1,Argentina,1575
1684,2013,11,47,ar0000106,1,Argentina,47250
1685,2013,11,48,ar00001,1,Argentina,157500
1686,2013,11,48,ar00002,1,Argentina,630000
1687,2013,11,48,ar00004,1,Argentina,31500
1688,2013,11,48,ar00007,1,Argentina,23625
1689,2013,11,48,ar00008,1,Argentina,78750
1690,2013,11,48,ar000011,1,Argentina,472500
1691,2013,11,48,ar000015,1,Argentina,4725
1692,2013,11,48,ar000016,1,Argentina,34650
1693,2013,11,48,ar000023,1,Argentina,126000
1694,2013,11,48,ar000028,1,Argentina,630000
1695,2013,11,48,ar000032,1,Argentina,31500
1696,2013,11,48,ar000034,1,Argentina,1575
1697,2013,11,48,ar000038,1,Argentina,567000
1698,2013,11,48,ar000039,1,Argentina,85050
1699,2013,11,48,ar000040,1,Argentina,234675
1700,2013,11,48,ar000041,1,Argentina,118125
1701,2013,11,48,ar000042,1,Argentina,37800
1702,2013,11,48,ar000043,1,Argentina,455175
1703,2013,11,48,ar000044,1,Argentina,204750
1704,2013,11,48,ar000052,1,Argentina,379575
1705,2013,11,48,ar000053,1,Argentina,39375
1706,2013,11,48,ar000055,1,Argentina,4725
1707,2013,11,48,ar000059,1,Argentina,1260000
1708,2013,11,48,ar000063,1,Argentina,184275
1709,2013,11,48,ar000064,1,Argentina,2047500
1710,2013,11,48,ar000065,1,Argentina,787500
1711,2013,11,48,ar000068,1,Argentina,132300
1712,2013,11,48,ar000069,1,Argentina,354375
1713,2013,11,48,ar000070,1,Argentina,0
1714,2013,11,48,ar000075,1,Argentina,1099350
1715,2013,11,48,ar0000100,1,Argentina,51975
1716,2013,11,48,ar0000106,1,Argentina,118125
1717,2013,11,48,ar0000108,1,Argentina,23625
1718,2013,12,49,ar00001,1,Argentina,157500
1719,2013,12,49,ar00002,1,Argentina,1260000
1720,2013,12,49,ar00003,1,Argentina,45675
1721,2013,12,49,ar00007,1,Argentina,28350
1722,2013,12,49,ar00008,1,Argentina,86625
1723,2013,12,49,ar000012,1,Argentina,907200
1724,2013,12,49,ar000014,1,Argentina,33075
1725,2013,12,49,ar000015,1,Argentina,22050
1726,2013,12,49,ar000016,1,Argentina,75600
1727,2013,12,49,ar000018,1,Argentina,96075
1728,2013,12,49,ar000019,1,Argentina,78750
1729,2013,12,49,ar000021,1,Argentina,1575
1730,2013,12,49,ar000023,1,Argentina,78750
1731,2013,12,49,ar000028,1,Argentina,315000
1732,2013,12,49,ar000034,1,Argentina,75600
1733,2013,12,49,ar000036,1,Argentina,4725
1734,2013,12,49,ar000038,1,Argentina,567000
1735,2013,12,49,ar000040,1,Argentina,763875
1736,2013,12,49,ar000043,1,Argentina,1000125
1737,2013,12,49,ar000044,1,Argentina,310275
1738,2013,12,49,ar000052,1,Argentina,985950
1739,2013,12,49,ar000053,1,Argentina,126000
1740,2013,12,49,ar000055,1,Argentina,33075
1741,2013,12,49,ar000057,1,Argentina,3150
1742,2013,12,49,ar000058,1,Argentina,18900
1743,2013,12,49,ar000059,1,Argentina,945000
1744,2013,12,49,ar000060,1,Argentina,283500
1745,2013,12,49,ar000063,1,Argentina,831600
1746,2013,12,49,ar000064,1,Argentina,3150000
1747,2013,12,49,ar000065,1,Argentina,787500
1748,2013,12,49,ar000068,1,Argentina,170100
1749,2013,12,49,ar000069,1,Argentina,196875
1750,2013,12,49,ar000070,1,Argentina,0
1751,2013,12,49,ar000075,1,Argentina,122850
1752,2013,12,49,ar000079,1,Argentina,86625
1753,2013,12,49,ar000093,1,Argentina,0
1754,2013,12,49,ar0000100,1,Argentina,264600
1755,2013,12,49,ar0000106,1,Argentina,47250
1756,2013,12,50,ar00001,1,Argentina,157500
1757,2013,12,50,ar00002,1,Argentina,1417500
1758,2013,12,50,ar00003,1,Argentina,94500
1759,2013,12,50,ar00004,1,Argentina,31500
1760,2013,12,50,ar00007,1,Argentina,18900
1761,2013,12,50,ar00008,1,Argentina,275625
1762,2013,12,50,ar000011,1,Argentina,0
1763,2013,12,50,ar000012,1,Argentina,453600
1764,2013,12,50,ar000015,1,Argentina,9450
1765,2013,12,50,ar000016,1,Argentina,7875
1766,2013,12,50,ar000021,1,Argentina,1575
1767,2013,12,50,ar000023,1,Argentina,47250
1768,2013,12,50,ar000028,1,Argentina,866250
1769,2013,12,50,ar000034,1,Argentina,103950
1770,2013,12,50,ar000036,1,Argentina,1575
1771,2013,12,50,ar000037,1,Argentina,18900
1772,2013,12,50,ar000038,1,Argentina,113400
1773,2013,12,50,ar000039,1,Argentina,248850
1774,2013,12,50,ar000040,1,Argentina,217350
1775,2013,12,50,ar000041,1,Argentina,6300
1776,2013,12,50,ar000042,1,Argentina,75600
1777,2013,12,50,ar000043,1,Argentina,678825
1778,2013,12,50,ar000044,1,Argentina,127575
1779,2013,12,50,ar000051,1,Argentina,3150
1780,2013,12,50,ar000052,1,Argentina,1052100
1781,2013,12,50,ar000053,1,Argentina,78750
1782,2013,12,50,ar000054,1,Argentina,1575
1783,2013,12,50,ar000063,1,Argentina,283500
1784,2013,12,50,ar000064,1,Argentina,3150000
1785,2013,12,50,ar000065,1,Argentina,787500
1786,2013,12,50,ar000069,1,Argentina,984375
1787,2013,12,50,ar000070,1,Argentina,0
1788,2013,12,50,ar000075,1,Argentina,303975
1789,2013,12,50,ar000079,1,Argentina,37800
1790,2013,12,50,ar0000100,1,Argentina,47250
1791,2013,12,50,ar0000108,1,Argentina,15750
1792,2013,12,51,ar00001,1,Argentina,236250
1793,2013,12,51,ar00003,1,Argentina,31500
1794,2013,12,51,ar00007,1,Argentina,39375
1795,2013,12,51,ar00008,1,Argentina,315000
1796,2013,12,51,ar000010,1,Argentina,0
1797,2013,12,51,ar000011,1,Argentina,472500
